,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
592,2002-04-13,-8.5,0.0028329999999999987,0.5916664999999999,-0.19791650000000005
722,2002-04-14,-13.208333,0.009667000000000002,0.9145834999999999,-0.25625
852,2002-04-15,-12.0,0.003457999999999996,1.6124999999999998,-0.210417
982,2002-04-16,-15.666667,-0.0018330000000000013,0.9541665,-0.2624995
1113,2002-04-17,-11.666667,-0.010374999999999999,-0.027083500000000038,-0.09791649999999996
1244,2002-04-18,-5.958333,-0.007915999999999996,0.8229165,-0.07500050000000003
1374,2002-04-19,-5.314230000000002,0.006541999999999999,0.7195655000000001,-0.05298900000000001
1632,2002-04-20,3.458332999999998,0.0012920000000000015,-0.125,0.14999999999999997
1763,2002-04-21,2.75,0.005415999999999997,-0.04583349999999997,0.14999999999999997
1894,2002-04-22,11.791666,-0.010584000000000003,0.822917,0.166667
2024,2002-04-23,5.083333,-0.0029590000000000033,0.7833335,0.043750500000000025
2153,2002-04-24,-2.375,0.006959,0.8166669999999999,-0.14791700000000008
2281,2002-04-25,-0.2735500000000002,-0.011208,0.309317,-0.10833350000000003
2410,2002-04-26,-1.0568179999999998,-0.00033400000000000096,0.6645835,-0.016123
2538,2002-04-27,-5.666665999999998,-0.00020900000000000085,0.0,-0.1395835
2667,2002-04-28,-1.0833329999999979,0.003042000000000003,0.41458350000000005,-0.05208299999999999
2789,2002-04-29,6.041665999999999,-0.003167000000000003,0.9020835,0.14375000000000004
3037,2002-04-30,-5.223485,0.0018750000000000017,0.3432085,0.0003789999999999627
3308,2002-05-01,-0.25,0.0032080000000000008,-1.1708334999999999,-0.42291700000000004
3352,2002-05-02,-6.749999999999998,0.010499999999999999,-0.42708349999999995,-0.33333350000000006
3363,2002-05-03,2.478259999999999,-0.001291999999999998,-0.04192550000000006,0.1583334999999999
3374,2002-05-04,3.053571,0.002125000000000002,-0.03333349999999968,0.096532
3385,2002-05-05,-4.208333,0.0009160000000000001,-0.07916649999999992,-0.12083350000000004
3396,2002-05-06,0.963768,0.015833,0.5854165,0.035416999999999976
3407,2002-05-07,1.5,0.0015000000000000013,1.1125,-0.07708300000000001
3418,2002-05-08,1.6467390000000002,-0.007792,0.08664599999999999,0.12128599999999998
3429,2002-05-09,-2.654544999999999,0.019875,0.09788949999999996,0.0983695
3319,2002-05-10,3.9583329999999997,0.007542,0.4999999999999999,0.170833
3330,2002-05-11,15.048912999999999,-0.0008750000000000008,1.4666795,0.20833350000000006
3341,2002-05-12,-7.25,0.013791999999999999,0.25270499999999996,0.045652000000000026
603,2002-05-13,6.541666,0.006042000000000006,1.125,0.12291649999999998
733,2002-05-14,-1.1721020000000006,0.014209000000000006,0.6979165,-0.01874999999999999
863,2002-05-15,-4.378787999999998,0.0085,0.489997,-0.04810599999999998
993,2002-05-16,-3.708332999999998,0.009958000000000002,-0.3291664999999999,-0.03541650000000002
1124,2002-05-17,-0.04166700000000034,0.010875000000000003,0.30208349999999995,0.018750500000000003
1255,2002-05-18,3.5416670000000003,0.003917000000000004,0.34791700000000003,-0.018750500000000003
1385,2002-05-19,3.2916670000000003,-0.005333000000000001,0.86875,-0.060416499999999984
1643,2002-05-20,-3.9583330000000005,-0.002707999999999995,0.875,-0.08333300000000002
1774,2002-05-21,-5.083333,0.009666000000000001,0.1645835,-0.14583349999999995
1905,2002-05-22,2.4384060000000023,0.005249999999999998,0.544281,-0.10625050000000003
2035,2002-05-23,-10.943840999999999,0.005499999999999998,-0.012667999999999902,-0.24610499999999996
2164,2002-05-24,-0.681159000000001,0.0012499999999999942,0.38750000000000007,-0.11041649999999997
2292,2002-05-25,-8.875,0.0012080000000000007,-0.11875000000000013,-0.19791699999999995
2421,2002-05-26,-7.625,-0.006792000000000003,-1.0,-0.25
2549,2002-05-27,-1.2916670000000003,-0.007458000000000003,-0.625,-0.11875000000000002
2678,2002-05-28,3.8260869999999993,-0.00016599999999999254,-0.6384319999999999,-0.005796999999999997
2800,2002-05-29,4.291667000000002,0.005874999999999998,-0.9020830000000002,-0.03541650000000002
3048,2002-05-30,0.19021700000000052,0.00033299999999999996,-0.7041669999999998,-0.0625
3147,2002-05-31,1.75,-0.0007090000000000013,-0.596455,-0.04583350000000003
3440,2002-06-01,2.125,0.003083,0.9083330000000003,-0.31875050000000005
3484,2002-06-02,2.7971020000000024,0.002583000000000002,-0.6409420000000001,0.014583500000000027
3495,2002-06-03,9.291667,-0.0034999999999999996,1.5383660000000001,0.22282600000000002
3505,2002-06-04,-11.454545,0.003665999999999999,-0.818025,-0.14139499999999994
3516,2002-06-05,-1.1666670000000003,-0.0031250000000000028,0.6125,-0.0500005
3527,2002-06-06,-1.0416670000000003,0.019791999999999997,0.7437500000000001,-0.060416499999999984
3538,2002-06-07,5.958332999999998,-0.002834000000000003,1.1583335,-0.172917
3549,2002-06-08,-0.08333400000000069,-0.001459000000000009,0.3229165,0.13364900000000002
3560,2002-06-09,6.9166669999999995,0.010292000000000003,1.0,0.11250000000000002
3451,2002-06-10,5.375,0.009125000000000005,1.2895835,0.14374999999999993
3462,2002-06-11,9.911232,0.004417000000000001,0.5376425,0.2567935
3473,2002-06-12,-7.666666999999997,0.012042,0.07916650000000014,-0.17083350000000008
614,2002-06-13,11.916667,0.0007090000000000013,1.4666665,0.002083499999999988
744,2002-06-14,3.2916659999999975,0.0029580000000000023,0.5395834999999999,-0.039583499999999994
874,2002-06-15,-5.4166659999999975,-0.00875,0.33541650000000023,-0.09791650000000002
1004,2002-06-16,-6.443182,-0.011207999999999996,-0.025189000000000017,-0.03875000000000001
1135,2002-06-17,2.8586959999999983,-0.014084000000000006,0.18844700000000003,0.17253800000000008
1266,2002-06-18,0.7007580000000004,-0.005666999999999998,0.4352275000000001,0.34242400000000006
1396,2002-06-19,3.7083329999999997,-0.016916999999999998,0.9541665000000001,0.202083
1654,2002-06-20,2.033332999999999,-0.015832999999999996,1.10625,0.14692
1785,2002-06-21,2.6041670000000003,-0.022584000000000003,1.0791665000000001,0.0729165
1916,2002-06-22,1.9583339999999998,-0.01875,0.9875,0.16041649999999996
2046,2002-06-23,0.5416659999999993,-0.007375,1.1125,0.11666699999999997
2175,2002-06-24,6.124999999999998,-0.0037500000000000033,1.0791665000000001,0.1979165
2303,2002-06-25,1.7083329999999979,0.004542000000000001,1.007169,0.05597850000000004
2432,2002-06-26,8.159419999999999,0.007666999999999997,0.7626550000000001,0.013496499999999967
2560,2002-06-27,-0.25,0.006416999999999999,0.11874999999999991,0.0854165
2689,2002-06-28,-1.969697,-0.003499999999999996,0.2833335000000001,0.05570649999999999
2811,2002-06-29,-2.4166659999999975,0.0014170000000000016,0.30833350000000004,0.1374995
3059,2002-06-30,1.0833340000000007,0.003375000000000003,-0.25,0.10208299999999998
3571,2002-07-01,10.041666999999997,-0.005666999999999998,1.00625,0.15208350000000004
3615,2002-07-02,13.291667,-0.007208000000000003,-0.25,0.4020829999999999
3626,2002-07-03,-3.068182,0.012291999999999997,1.61875,-0.08423849999999988
3636,2002-07-04,-17.333334,0.008792000000000001,-2.2104165,-0.24999949999999999
3647,2002-07-05,-9.217391000000001,-0.0016250000000000014,0.5910065,-0.16983700000000002
3658,2002-07-06,-9.625,0.019749999999999997,0.9479165,-0.22083299999999997
3669,2002-07-07,2.0833329999999997,-0.0001250000000000001,1.1645835,-0.11458299999999999
3680,2002-07-08,0.34523800000000016,-0.000792000000000001,0.1310335,0.11875000000000002
3691,2002-07-09,1.7916659999999975,0.002207999999999998,-0.329167,0.10208350000000002
3582,2002-07-10,4.750000000000001,0.003084,0.2833335,0.25833300000000003
3593,2002-07-11,6.625000000000002,0.0075000000000000015,0.13124999999999987,0.1479165
3604,2002-07-12,-8.833333,0.008917,-0.7041664999999999,-0.29375000000000007
625,2002-07-13,-3.3333329999999997,0.004750000000000004,0.5791665,0.05833349999999998
755,2002-07-14,-3.5416670000000003,-0.004124999999999997,0.3291665,-0.014582999999999957
885,2002-07-15,5.166667,0.0022499999999999985,-0.039583499999999994,0.08750000000000002
1015,2002-07-16,10.307971000000002,-0.00033400000000000443,-0.020769000000000037,0.04492750000000001
1146,2002-07-17,2.625,0.0007080000000000003,0.24375000000000002,0.008333500000000021
1277,2002-07-18,-0.625,-0.0033749999999999995,0.45416650000000003,-0.008333500000000021
1407,2002-07-19,0.5543479999999992,-0.00020900000000000085,-0.06106350000000002,0.0145835
1665,2002-07-20,-0.16666700000000034,0.0005830000000000002,0.625,-0.027082999999999996
1796,2002-07-21,-1.833333999999999,0.0014999999999999944,0.5729165,-0.10416700000000001
1927,2002-07-22,2.041666000000001,0.007165999999999995,0.2375,0.029167
2057,2002-07-23,-0.20108699999999935,0.003709000000000004,0.0755825,0.013496499999999995
2186,2002-07-24,2.344697000000001,0.010791999999999996,0.11875000000000002,0.08680550000000001
2314,2002-07-25,1.9166669999999995,4.200000000000037e-05,0.0,0.08238650000000003
2443,2002-07-26,2.249999999999999,0.008541,0.0395835,0.09166649999999998
2571,2002-07-27,0.0,-0.009250000000000001,0.0395835,4.999999999866223e-07
2700,2002-07-28,5.0833330000000005,-0.020708999999999998,0.7375,0.0
2822,2002-07-29,11.791667,-0.018709,1.49375,0.16458350000000002
3070,2002-07-30,4.208332999999998,0.0010420000000000013,0.7437499999999999,0.0833335
3158,2002-07-31,-2.6666670000000003,0.006874999999999996,0.822917,-0.09791649999999996
3702,2002-08-01,10.25,-0.0069169999999999995,-0.04583350000000008,-0.008332999999999924
3746,2002-08-02,12.625,-0.00775,0.8229169999999999,0.14791649999999995
3757,2002-08-03,-8.0,0.0026660000000000017,0.7104165,-0.18541700000000005
3767,2002-08-04,-0.75,-0.0023330000000000017,-1.2104169999999999,-0.135417
3778,2002-08-05,-7.125,-0.007832999999999996,0.5791665,-0.141667
3789,2002-08-06,-10.041667,0.012374999999999997,0.86875,-0.06458350000000002
3800,2002-08-07,1.1666670000000003,0.008917000000000008,0.6520835,-0.06250000000000003
3811,2002-08-08,0.4166659999999993,0.0024170000000000025,0.2770835,0.04374949999999997
3822,2002-08-09,0.08333299999999788,-0.017459000000000002,-0.45416650000000003,0.13333300000000003
3713,2002-08-10,4.231884000000003,0.012582999999999999,0.7273679999999999,0.12962
3724,2002-08-11,-0.875,-0.0002500000000000002,-0.17083300000000023,-0.07083300000000003
3735,2002-08-12,10.291667000000002,-0.015083000000000001,1.0791665,0.3375
636,2002-08-13,-0.5,0.0007079999999999934,0.7833335,-0.04791649999999997
766,2002-08-14,4.675723999999999,-0.007042000000000003,1.2833335,0.044022000000000006
896,2002-08-15,8.352273,-0.009833000000000001,1.1330875,0.15163100000000002
1026,2002-08-16,3.7083329999999997,-0.0075829999999999995,0.6520835,0.06458350000000002
1157,2002-08-17,0.375,0.003124999999999996,0.6249999999999999,-0.0475005
1287,2002-08-18,-4.083333,-0.0038749999999999965,-1.0854164999999998,-0.14166650000000003
1417,2002-08-19,-1.25,0.0002920000000000006,-0.9416665,-0.04999999999999999
1676,2002-08-20,-1.875,0.007624999999999996,0.5791665,0.057242499999999974
1807,2002-08-21,0.23105999999999938,0.0018329999999999978,0.512733,0.04374999999999998
1938,2002-08-22,4.125,0.0005000000000000004,0.375,0.09375050000000001
2068,2002-08-23,-0.49275400000000147,-0.000792000000000001,0.5440605,0.171558
2197,2002-08-24,-0.4583329999999979,-0.0027919999999999993,0.34166699999999994,0.20833300000000005
2325,2002-08-25,0.3749999999999982,-0.007332999999999999,0.4999999999999998,0.10416649999999994
2453,2002-08-26,3.916667000000002,-0.0024999999999999988,0.4083335000000001,0.15624999999999994
2581,2002-08-27,-2.488635999999998,-0.0007500000000000007,0.34648,-0.002083500000000016
2710,2002-08-28,4.682971000000002,-0.012416,-0.174327,0.16376799999999997
2833,2002-08-29,9.249999999999996,-0.013250000000000001,0.5729165,0.14791649999999995
3081,2002-08-30,6.833333,0.007375,0.6708335,0.06666699999999998
3169,2002-08-31,2.916667000000002,0.014874999999999996,0.9020834999999999,-0.020535500000000012
3833,2002-09-01,-0.875,0.005458000000000001,0.16458349999999977,-0.1750005
3877,2002-09-02,-1.7083340000000007,0.009500000000000001,0.25,-0.16875050000000003
3888,2002-09-03,-4.0833340000000025,0.006167000000000002,0.44791650000000005,-0.21250000000000002
3898,2002-09-04,8.077897999999998,-0.003167000000000003,-0.8955744999999998,0.15434800000000004
3909,2002-09-05,2.875,-0.014499999999999999,1.1520835,0.07500000000000007
3920,2002-09-06,-5.2083330000000005,0.010999999999999996,0.16458300000000003,-0.22500050000000002
3931,2002-09-07,-3.135869999999999,0.005499999999999998,0.4020835,-0.134964
3942,2002-09-08,-0.875,-0.0015420000000000017,0.49375,-0.027082999999999968
3953,2002-09-09,-1.7083329999999979,-0.013874999999999998,0.0,0.0437495
3844,2002-09-10,9.375,0.010000000000000005,0.9541664999999998,0.22499950000000002
3855,2002-09-11,6.125,-0.011042,0.2104164999999999,0.15208350000000004
3866,2002-09-12,8.416667,-0.010416000000000002,0.7437500000000001,0.5062500000000001
647,2002-09-13,16.5,0.0016659999999999973,1.4874999999999998,0.30625
777,2002-09-14,6.2916659999999975,0.015959000000000004,0.9875,0.0833335
907,2002-09-15,-7.083333,0.016749999999999998,0.0395835,-0.09791649999999996
1037,2002-09-16,4.677536999999998,0.013749999999999998,0.9639755,0.15018150000000002
1168,2002-09-17,-2.6666670000000003,0.009750000000000002,0.9937500000000001,0.06041650000000004
1298,2002-09-18,-10.271739,0.004375,0.18518350000000006,-0.14166649999999997
1428,2002-09-19,1.0416659999999975,0.0037920000000000002,0.44791649999999983,0.016666499999999973
1687,2002-09-20,2.2916670000000003,0.002749999999999999,0.535417,0.15498199999999995
1818,2002-09-21,-0.5416670000000003,0.009166,-0.07916699999999999,0.03314399999999995
1949,2002-09-22,3.1666670000000003,0.009374999999999998,-0.07916650000000014,0.024999999999999967
2079,2002-09-23,10.5,-0.004249999999999997,0.50625,0.24374999999999994
2208,2002-09-24,8.016304000000002,-0.005625000000000005,0.15760850000000004,0.23541700000000004
2336,2002-09-25,10.583333,-0.004582999999999997,0.61875,0.272916
2464,2002-09-26,7.074275999999999,-0.004583,0.8785990000000001,0.207699
2592,2002-09-27,-0.9583329999999979,-0.007292000000000003,0.664583,0.12708299999999995
2721,2002-09-28,-4.916667000000002,-0.006291999999999999,0.0,0.05625000000000002
2844,2002-09-29,1.5833340000000007,-0.012874999999999994,0.6645835,0.202083
3092,2002-09-30,5.291667,-0.020375000000000004,0.5395835,0.30624999999999997
132,2002-10-01,-0.05000000000000071,0.0035419999999999983,-0.6006765000000001,-0.38885849999999994
176,2002-10-02,-16.458334,0.015500000000000007,-0.3291665,-0.4416665000000001
187,2002-10-03,7.833333,-0.008666999999999998,-0.2833334999999999,-0.014583499999999971
198,2002-10-04,4.840580000000001,-0.005582999999999998,0.7770835,-0.10625000000000001
209,2002-10-05,-0.125,-0.008,1.0729165,-0.012500000000000011
220,2002-10-06,2.458334,0.009167000000000002,0.42083349999999986,-0.25208299999999995
231,2002-10-07,1.998188999999999,0.008167,0.6692545000000001,0.00788050000000004
242,2002-10-08,-3.5833329999999997,0.007875,0.4541665,-0.060416499999999984
253,2002-10-09,7.2300720000000025,-0.011458,0.02543249999999997,0.16799250000000004
143,2002-10-10,5.125,0.004083,0.6708335000000001,0.11875000000000002
154,2002-10-11,3.8333329999999997,-0.004000000000000002,-0.125,0.1479165
165,2002-10-12,6.139493000000003,-0.008083,0.2895835,0.252265
538,2002-10-13,-7.291667,0.011082999999999999,-0.664583,0.15208299999999997
669,2002-10-14,-2.0,0.0064579999999999985,0.0,0.08750000000000002
799,2002-10-15,2.5416659999999993,0.0006670000000000009,0.375,0.21666700000000005
929,2002-10-16,-2.041667000000002,-0.005374999999999998,0.5333334999999999,0.13750049999999997
1059,2002-10-17,-5.281573,0.0016250000000000014,0.2464710000000001,0.11585199999999996
1190,2002-10-18,-6.583333,-0.0013749999999999978,-0.2229169999999998,-0.03958350000000005
1320,2002-10-19,-7.7500000000000036,-0.002291999999999999,-0.3020830000000001,-0.07291649999999994
1579,2002-10-20,-7.4166659999999975,-0.0031250000000000028,-0.04583349999999986,-0.006250000000000033
1709,2002-10-21,0.7083340000000042,-0.00020899999999999738,0.7166665000000001,0.12083300000000008
1840,2002-10-22,2.7065219999999997,-0.0010000000000000009,-0.09823749999999998,0.0833335
1971,2002-10-23,2.4999999999999982,0.005125000000000001,-0.86875,0.19374999999999998
2100,2002-10-24,3.2862319999999983,0.005250000000000001,-0.5468294999999999,0.12219200000000008
2229,2002-10-25,-3.3333329999999997,0.0034580000000000027,-0.5854165,0.08958350000000004
2357,2002-10-26,-1.7083329999999979,0.0008750000000000008,-0.7958334999999999,0.11666700000000002
2485,2002-10-27,0.33333400000000424,0.0002919999999999971,-0.8354164999999999,0.20208299999999996
2614,2002-10-28,2.9583340000000007,-0.00041699999999999723,-0.8020835,0.22916649999999994
2743,2002-10-29,7.552537000000001,0.00875,-0.3822335,0.307065
2993,2002-10-30,2.375,0.002916000000000002,0.23750000000000004,0.22499999999999998
3114,2002-10-31,6.916665999999999,0.0035410000000000025,0.16458349999999977,0.214584
264,2002-11-01,0.3297099999999986,0.0002500000000000002,-1.4245345,-0.264583
308,2002-11-02,-8.666667,0.0075,0.0,-0.360417
319,2002-11-03,12.693840999999999,-0.001583000000000001,0.4378105000000001,0.009420499999999943
330,2002-11-04,-4.4166659999999975,-0.0027909999999999983,0.63125,-0.15045300000000006
341,2002-11-05,-8.041666,0.004749999999999997,-0.012499999999999956,-0.1375
352,2002-11-06,-5.793478,0.019814000000000002,0.27727250000000003,-0.15244050000000003
363,2002-11-07,0.0,0.014791000000000006,0.6125,0.0625
374,2002-11-08,3.7916669999999995,-0.005957999999999998,0.49375,0.012500000000000011
385,2002-11-09,8.208334,-0.012625,0.8625,0.239583
275,2002-11-10,-2.125,-0.0064579999999999985,0.1645835,0.0020835000000000714
286,2002-11-11,8.208333,0.0013330000000000009,-0.26249999999999996,0.26041649999999994
297,2002-11-12,11.416667,-0.006917000000000003,1.5,0.39999999999999997
549,2002-11-13,4.7916659999999975,0.0075829999999999995,0.38124999999999987,0.018750000000000044
680,2002-11-14,7.925724000000002,0.0007919999999999976,0.5074014999999998,0.20081500000000008
810,2002-11-15,6.208333,0.011942000000000001,-0.06666699999999981,0.24583299999999997
940,2002-11-16,-5.083333,0.014916000000000002,-1.079167,-0.10416700000000001
1070,2002-11-17,-1.375,0.004208,-0.03333350000000013,0.04583300000000001
1201,2002-11-18,14.630434999999999,-0.004333999999999999,1.3733694999999997,0.39764499999999997
1331,2002-11-19,9.541666999999997,-0.002957999999999999,0.6312499999999996,0.333333
1590,2002-11-20,4.416667,0.009583000000000001,0.4145835000000002,0.31458299999999995
1720,2002-11-21,-5.916667,0.011667,-0.532492,-0.14809799999999995
1851,2002-11-22,8.791667,-0.006207999999999998,1.2562500000000003,0.2875
1982,2002-11-23,11.833333999999999,-0.0070839999999999965,0.8020830000000001,0.354167
2111,2002-11-24,5.25,0.0019580000000000014,0.006249999999999867,0.18958349999999996
2240,2002-11-25,9.0,-0.004,0.954167,0.2416665
2368,2002-11-26,-3.6666659999999993,0.009125000000000001,0.21041699999999997,0.24583300000000002
2496,2002-11-27,-9.056159,0.010499999999999999,-0.24434500000000003,-0.085779
2625,2002-11-28,-8.333334000000002,0.012736,-1.4800595,-0.024094500000000074
2754,2002-11-29,-5.916665999999999,0.00575,-0.75,0.012500000000000011
3004,2002-11-30,-16.321429000000002,0.0013749999999999995,-2.1187500000000004,-0.4280305
396,2002-12-01,-2.0416670000000003,0.007124999999999999,-0.5666665000000002,0.01041700000000001
440,2002-12-02,0.5905799999999992,-0.0030410000000000055,0.6884319999999999,-0.33885850000000006
451,2002-12-03,9.166667,0.001790999999999994,-0.03333350000000013,0.10625000000000018
461,2002-12-04,-6.458333,-0.0031249999999999993,0.7499999999999999,-0.10181149999999994
472,2002-12-05,5.375000000000002,0.005582999999999998,0.6583335,-0.04791649999999992
483,2002-12-06,10.657052000000002,0.003041999999999996,0.5937499999999999,-0.026448999999999973
494,2002-12-07,4.083332999999998,0.005416999999999998,0.86875,0.1
505,2002-12-08,3.333334,0.005500000000000005,0.4083335,0.08958299999999998
516,2002-12-09,13.26894,-0.005792000000000002,1.0395835,0.288949
407,2002-12-10,4.5795449999999995,-0.011999999999999997,0.6501295000000002,0.13958350000000003
418,2002-12-11,-2.215579999999999,0.015459,-0.27353800000000006,0.09375
429,2002-12-12,4.583333000000003,0.0032499999999999994,1.4208334999999999,0.13749999999999996
560,2002-12-13,8.708333,0.00037500000000000033,1.36875,0.26666650000000003
691,2002-12-14,0.515151000000003,-8.400000000000074e-05,0.2271224999999999,0.010688499999999879
821,2002-12-15,10.625000000000004,-0.0027080000000000003,2.7104165000000005,0.6291665000000001
951,2002-12-16,2.0833340000000007,0.010375000000000002,1.1583335,0.22083300000000006
1081,2002-12-17,-5.166667,0.010833,2.2958334999999996,-0.48958350000000006
1212,2002-12-18,-7.833333999999997,0.012582999999999999,-1.5791665,-0.4083335
1342,2002-12-19,1.1666670000000003,-0.0008330000000000004,-0.08175449999999973,-0.11159399999999997
1601,2002-12-20,1.6449280000000002,-0.0006250000000000006,-0.5954195,-0.003623000000000043
1731,2002-12-21,3.4166670000000003,-0.006249999999999999,0.17083350000000008,0.10416699999999995
1862,2002-12-22,-0.5833329999999997,0.0026669999999999992,-0.039583500000000105,0.25000000000000006
1993,2002-12-23,0.7083329999999997,-0.0011660000000000038,-0.6125,0.28958349999999994
2122,2002-12-24,-5.739129999999999,0.005874999999999998,-0.2517855,0.10842399999999996
2251,2002-12-25,-0.6666670000000003,-0.0026250000000000006,-0.033332999999999946,0.1166665
2379,2002-12-26,-2.661232000000002,0.0022909999999999996,-0.5898030000000001,0.03749949999999991
2507,2002-12-27,0.4166669999999968,0.0027089999999999996,-0.039582999999999924,0.5124995000000001
2636,2002-12-28,-13.166666999999997,0.011957999999999998,-1.2041665,-0.014583000000000013
2765,2002-12-29,-11.125,0.012749999999999997,-0.21041699999999985,0.09375
3015,2002-12-30,3.0,0.004249999999999999,-0.045833000000000235,0.43333350000000004
3125,2002-12-31,9.905139000000002,0.0005000000000000004,1.436703,0.8132080000000002
3,2003-01-01,7.166667,-0.0013330000000000009,0.6249999999999999,0.39309200000000005
47,2003-01-02,-0.125,-0.005166999999999998,0.4145829999999999,0.0625
68,2003-01-04,-4.458333,-0.003833000000000003,0.4937499999999999,0.03958350000000005
79,2003-01-05,4.241227999999998,-0.004291999999999997,0.06309500000000001,0.07291650000000005
90,2003-01-06,2.625,0.010540999999999998,0.86875,0.11041700000000004
101,2003-01-07,-2.8949279999999984,0.0020000000000000018,0.12681199999999992,0.07998200000000005
112,2003-01-08,2.583332999999998,-0.0008750000000000008,-0.42083349999999997,0.014583000000000013
122,2003-01-09,4.041667000000002,0.006874999999999999,0.8354165,0.21666649999999998
14,2003-01-10,17.260869,-0.0031660000000000056,0.3354170000000001,0.07916650000000003
25,2003-01-11,-9.916665999999998,0.007916999999999999,-0.07291650000000005,-0.17916649999999995
36,2003-01-12,7.791665999999999,0.0012500000000000011,1.2041665000000001,0.043749999999999956
528,2003-01-13,8.666666000000003,-0.009999999999999997,0.9604165,0.49166699999999997
659,2003-01-14,2.117423999999996,-0.005958999999999999,0.08053849999999985,0.11177550000000003
789,2003-01-15,1.125,-0.006374999999999997,-0.23750000000000027,0.13750000000000018
919,2003-01-16,2.117753999999998,0.003749999999999998,0.054878500000000274,0.46702849999999996
1049,2003-01-17,-2.4166670000000003,0.002333999999999996,0.4145835,0.4104165
1180,2003-01-18,-4.916666999999997,0.005417,0.07916699999999999,0.31250050000000007
1310,2003-01-19,-8.416666999999997,0.010416999999999997,-0.7041664999999999,0.20833350000000006
1569,2003-01-20,-8.291666000000003,-0.0007919999999999993,-0.8416669999999999,0.13333300000000003
1699,2003-01-21,-9.48913,-0.002,-0.6979165000000003,0.0208330000000001
1830,2003-01-22,-0.29166700000000034,-0.0025000000000000005,-0.24375000000000013,0.0708335
1961,2003-01-23,-4.652777999999998,-0.0014579999999999992,0.2833334999999997,0.15951100000000007
2090,2003-01-24,1.0,-0.0014580000000000027,-0.125,-0.07708350000000008
2219,2003-01-25,-1.9583330000000032,-0.0010000000000000009,0.9541665,-0.05208349999999995
2347,2003-01-26,-9.25,0.010458000000000002,0.0,-0.172917
2475,2003-01-27,2.4166670000000003,-0.0005410000000000033,0.61875,0.01041700000000001
2604,2003-01-28,5.988143000000001,0.004166999999999997,-0.27309799999999984,0.040126500000000065
2733,2003-01-29,1.5000000000000036,0.0027500000000000007,0.08541650000000023,-0.006249499999999963
2983,2003-01-30,5.458333000000003,0.004749999999999999,1.441667,0.18749999999999994
3104,2003-01-31,6.537878000000003,0.0007910000000000035,1.6305385,0.29003599999999996
1440,2003-02-01,7.999999999999998,-0.0005409999999999998,0.32916650000000003,0.6479165
1484,2003-02-02,0.75,0.005916000000000001,0.11250000000000004,0.14791700000000002
1504,2003-02-04,-10.14881,0.006582999999999995,0.2835225000000001,-0.050568
1515,2003-02-05,0.7916670000000021,-0.00037500000000000033,0.3291664999999999,0.09583350000000002
1526,2003-02-06,7.791667,0.0,0.22291649999999996,0.11041650000000003
1537,2003-02-07,-3.8677539999999997,-0.0021670000000000023,-0.16906049999999995,0.052083500000000005
1548,2003-02-08,8.240941999999997,-0.008125,0.270458,0.10624999999999998
1558,2003-02-09,8.125,0.002749999999999999,0.9541665000000001,0.21250000000000002
1451,2003-02-10,13.666667,-0.016457999999999997,1.0187500000000003,0.091667
1462,2003-02-11,-12.625,0.010041000000000001,-0.03958349999999977,-0.21250000000000002
1473,2003-02-12,8.210145,0.00020899999999999998,3.0913305,0.25416649999999996
572,2003-02-13,-8.625000000000002,-0.0017500000000000016,-1.0125000000000002,0.06458350000000002
702,2003-02-14,2.7083329999999997,-0.012084000000000001,-0.7041664999999999,0.4979165
832,2003-02-15,-8.541667,0.0005830000000000002,-1.36875,0.04791699999999999
962,2003-02-16,-1.75,-0.001458999999999995,-0.625,0.31458300000000006
1092,2003-02-17,6.291667,-0.0032499999999999994,-0.5916665000000001,0.5791665
1223,2003-02-18,9.583333,-0.010708000000000002,0.6645830000000001,0.5833330000000001
1353,2003-02-19,3.0075760000000002,-0.002041000000000001,0.2947979999999999,0.591032
1612,2003-02-20,-6.362318999999999,0.003708000000000003,-0.3832525,-0.0012680000000000469
1743,2003-02-21,-0.20833400000000069,-0.0061249999999999985,-0.9875,-0.36458350000000006
1874,2003-02-22,9.166667,-0.010375000000000006,0.454167,-0.06875050000000005
2004,2003-02-23,-1.25,0.001957999999999998,-1.00625,-0.291667
2133,2003-02-24,-4.083332999999998,0.00375,-0.21666649999999987,-0.24375000000000002
2262,2003-02-25,-17.25,0.009416999999999998,-0.8354170000000001,-0.38125
2390,2003-02-26,-14.125,0.011000000000000003,-1.3812499999999999,-0.6062500000000001
2518,2003-02-27,-10.818182,0.013417000000000002,-1.4024845,-0.36367750000000004
2855,2003-03-01,5.75,0.0027500000000000024,0.8229165,0.51875
2898,2003-03-02,12.333333,-0.0045000000000000005,0.908333,0.34166699999999994
2918,2003-03-04,-7.833333,0.012083,-0.125,-0.018749499999999975
2929,2003-03-05,-12.0,0.0009590000000000015,-0.1312500000000001,0.004167000000000032
2940,2003-03-06,3.375,-0.007459,0.21041700000000008,0.09791699999999998
2951,2003-03-07,2.4999999999999982,0.0,0.08541699999999985,0.05624999999999997
2962,2003-03-08,7.125,-0.0024170000000000025,0.4604164999999999,0.09375
2972,2003-03-09,2.6666659999999975,0.009875000000000002,0.75625,0.13124999999999998
2866,2003-03-10,-1.875,-0.010917,0.7041665,-0.029166000000000025
2877,2003-03-11,-13.5,0.015416999999999997,-1.1979169999999997,-0.370833
